name-year,pos,name,weight,height,Age,G,GS,MP,FG%,3P,3P%,3PA,FT,FT%,FTA,ORB,TRB,AST,STL,BLK,TOV,PTS,USG%,TS%,year,Player,Current_Sal,Next_Sal,min_sal_curr,min_sal_next,sal_cap_curr,sal_cap_next,height_ft
Delon_Wright_2018,G,Delon-Wright,185,6-5,26.0,75.0,13.0,22.7,0.434,0.7,0.298,2.2,1.6,0.793,2.0,0.9,3.5,3.3,1.2,0.4,1.0,8.7,18.1,0.523,2018,Delon Wright,2.7995057551561318,9.757877159391606,1339000.0,1446000.0,101869000.0,109140000.0,6.416666666666667
Jonas_Valanciunas_2018,C,Jonas-Valanciunas,265,6-11,26.0,49.0,27.0,22.3,0.559,0.3,0.292,1.0,3.0,0.795,3.8,2.2,8.6,1.4,0.4,1.1,1.8,15.6,28.5,0.616,2018,Jonas Valanciunas,18.251399277150064,16.47997067986073,1339000.0,1446000.0,101869000.0,109140000.0,6.916666666666667
Kentavious_Caldwell-Pope_2018,G,Kentavious-Caldwell-Pope,204,6-5,25.0,82.0,23.0,24.8,0.43,1.8,0.347,5.3,1.7,0.867,1.9,0.6,2.9,1.3,0.9,0.2,0.8,11.4,18.1,0.568,2018,Kentavious Caldwell-Pope,13.242183588726698,8.383445544694888,1339000.0,1446000.0,101869000.0,109140000.0,6.416666666666667
Dewayne_Dedmon_2018,C,Dewayne-Dedmon,245,7-0,29.0,64.0,52.0,25.1,0.492,1.3,0.382,3.4,1.4,0.814,1.8,1.6,7.5,1.4,1.1,1.1,1.3,10.8,16.7,0.602,2018,Dewayne Dedmon,6.952146384081517,13.733309586549387,1339000.0,1446000.0,101869000.0,109140000.0,7.0
Ryan_Arcidiacono_2018,G,Ryan-Arcidiacono,195,6-3,24.0,81.0,32.0,24.2,0.447,1.0,0.373,2.7,1.1,0.873,1.3,0.3,2.7,3.3,0.8,0.0,0.8,6.7,11.7,0.588,2018,Ryan Arcidiacono,1.4890647847922334,3.0899945024738864,1339000.0,1446000.0,101869000.0,109140000.0,6.25
Ricky_Rubio_2018,G,Ricky-Rubio,190,6-2,28.0,68.0,67.0,27.9,0.404,1.2,0.311,3.7,2.9,0.855,3.4,0.5,3.6,6.1,1.3,0.1,2.6,12.7,22.7,0.52,2018,Ricky Rubio,16.33202642609626,16.68597031335899,1339000.0,1446000.0,101869000.0,109140000.0,6.166666666666667
Harrison_Barnes_2018,F,Harrison-Barnes,225,6-8,26.0,77.0,77.0,32.9,0.42,2.3,0.395,5.7,3.0,0.824,3.6,0.7,4.7,1.5,0.6,0.2,1.3,16.4,20.9,0.55,2018,Harrison Barnes,26.602728021400033,24.872114559080078,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Cory_Joseph_2018,G,Cory-Joseph,200,6-3,27.0,82.0,9.0,25.2,0.412,0.7,0.322,2.1,0.4,0.698,0.5,0.5,3.4,3.9,1.1,0.3,1.0,6.5,13.7,0.474,2018,Cory Joseph,8.767429051036135,12.359978009895546,1339000.0,1446000.0,101869000.0,109140000.0,6.25
Maxi_Kleber_2018,F,Maxi-Kleber,240,6-10,27.0,71.0,18.0,21.2,0.453,1.1,0.353,3.1,0.8,0.784,1.0,1.3,4.6,1.0,0.5,1.1,0.8,6.8,13.5,0.579,2018,Maxi Kleber,1.5209111328078218,8.239985339930366,1339000.0,1446000.0,101869000.0,109140000.0,6.833333333333333
Daniel_Theis_2018,C,Daniel-Theis,245,6-8,26.0,66.0,2.0,13.8,0.549,0.4,0.388,1.0,0.8,0.737,1.2,1.3,3.4,1.0,0.3,0.6,0.5,5.7,15.8,0.624,2018,Daniel Theis,1.5209111328078218,5.149990837456478,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Dorian_Finney-Smith_2018,F,Dorian-Finney-Smith,220,6-7,25.0,81.0,26.0,24.5,0.432,1.0,0.311,3.1,0.9,0.709,1.3,1.7,4.8,1.2,0.9,0.4,0.9,7.5,14.0,0.53,2018,Dorian Finney-Smith,1.7048770647989082,4.119992669965183,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
Terry_Rozier_2018,G,Terry-Rozier,190,6-1,24.0,79.0,14.0,22.7,0.387,1.5,0.353,4.3,0.9,0.785,1.2,0.4,3.9,2.9,0.9,0.3,0.9,9.0,18.6,0.501,2018,Terry Rozier,3.3661509295860372,20.491542652721275,1339000.0,1446000.0,101869000.0,109140000.0,6.083333333333333
Noah_Vonleh_2018,F,Noah-Vonleh,257,6-10,23.0,68.0,57.0,25.3,0.47,0.7,0.336,2.0,1.6,0.712,2.3,1.7,7.8,1.9,0.7,0.8,1.3,8.4,14.8,0.561,2018,Noah Vonleh,1.789256258626275,2.0599963349825914,1339000.0,1446000.0,101869000.0,109140000.0,6.833333333333333
Ivica_Zubac_2018,C,Ivica-Zubac,240,7-0,21.0,59.0,37.0,17.6,0.559,0.0,0.0,0.0,1.7,0.802,2.1,1.9,6.1,1.1,0.2,0.9,1.2,8.9,20.3,0.604,2018,Ivica Zubac,1.7048770647989082,6.675914582627817,1339000.0,1446000.0,101869000.0,109140000.0,7.0
Reggie_Bullock_2018,G-F,Reggie-Bullock,205,6-6,27.0,63.0,60.0,29.8,0.412,2.3,0.377,6.2,1.2,0.859,1.3,0.3,2.7,2.0,0.6,0.2,1.0,11.3,15.8,0.563,2018,Reggie Bullock,2.7587882476513954,4.119992669965183,1339000.0,1446000.0,101869000.0,109140000.0,6.5
DeMarre_Carroll_2018,F,DeMarre-Carroll,215,6-6,32.0,67.0,8.0,25.4,0.395,1.6,0.342,4.6,2.7,0.76,3.6,1.0,5.2,1.3,0.5,0.1,1.1,11.1,18.6,0.546,2018,DeMarre Carroll,16.994135605532595,7.5594222907458315,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Jake_Layman_2018,F,Jake-Layman,209,6-8,24.0,71.0,33.0,18.7,0.509,0.8,0.326,2.5,0.7,0.704,1.0,0.8,3.1,0.7,0.4,0.4,0.6,7.6,15.9,0.594,2018,Jake Layman,1.7048770647989082,3.6894390159794757,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Tyus_Jones_2018,G,Tyus-Jones,196,6-0,22.0,68.0,23.0,22.9,0.415,0.6,0.317,1.9,0.9,0.841,1.0,0.3,2.0,4.8,1.2,0.1,0.7,6.9,14.1,0.491,2018,Tyus Jones,2.697048773699555,10.419461462341946,1339000.0,1446000.0,101869000.0,109140000.0,6.0
Boban_Marjanovic_2018,C,Boban-Marjanovic,290,7-3,30.0,58.0,12.0,11.7,0.615,0.1,0.4,0.2,1.7,0.748,2.3,1.5,4.6,0.9,0.3,0.5,1.0,7.3,23.3,0.664,2018,Boban Marjanovic,10.473176789406002,3.6049935862195346,1339000.0,1446000.0,101869000.0,109140000.0,7.25
Derrick_Rose_2018,G,Derrick-Rose,200,6-2,30.0,51.0,13.0,27.3,0.482,1.1,0.37,2.9,2.7,0.856,3.1,0.6,2.7,4.3,0.6,0.2,1.6,18.0,27.3,0.557,2018,Derrick Rose,2.4015362047335307,7.536572811398204,1339000.0,1446000.0,101869000.0,109140000.0,6.166666666666667
JaMychal_Green_2018,F,JaMychal-Green,227,6-8,28.0,65.0,6.0,21.1,0.483,1.1,0.403,2.7,1.2,0.792,1.6,1.6,6.3,0.8,0.7,0.5,1.3,9.4,19.4,0.587,2018,JaMychal Green,8.901690446926935,4.910001264431006,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
TJ_McConnell_2018,G,TJ-McConnell,190,6-1,26.0,76.0,3.0,19.3,0.525,0.2,0.333,0.6,0.4,0.784,0.5,0.4,2.3,3.4,1.0,0.2,1.2,6.4,15.0,0.555,2018,TJ McConnell,1.7661983064524045,3.6049935862195346,1339000.0,1446000.0,101869000.0,109140000.0,6.083333333333333
Khem_Birch_2018,C-F,Khem-Birch,233,6-9,26.0,50.0,1.0,12.9,0.603,0.0,0.0,0.0,1.2,0.699,1.7,1.6,3.8,0.8,0.4,0.6,0.4,4.8,14.1,0.64,2018,Khem Birch,1.5209111328078218,3.0899945024738864,1339000.0,1446000.0,101869000.0,109140000.0,6.75
George_Hill_2018,G,George-Hill,188,6-4,32.0,60.0,13.0,21.7,0.452,0.8,0.314,2.6,1.2,0.824,1.4,0.7,2.5,2.3,0.9,0.1,0.9,7.6,15.1,0.554,2018,George Hill,20.966790682150606,10.437905639527212,1339000.0,1446000.0,101869000.0,109140000.0,6.333333333333333
Robin_Lopez_2018,C,Robin-Lopez,281,7-0,30.0,74.0,36.0,21.7,0.568,0.1,0.226,0.4,1.2,0.724,1.7,1.9,3.9,1.2,0.1,1.1,1.3,9.5,18.6,0.598,2018,Robin Lopez,15.843996785086729,4.910001264431006,1339000.0,1446000.0,101869000.0,109140000.0,7.0
Wesley_Matthews_2018,G,Wesley-Matthews,220,6-4,32.0,69.0,68.0,30.3,0.4,2.2,0.372,5.8,1.9,0.81,2.4,0.5,2.5,2.3,0.8,0.2,1.3,12.2,17.8,0.546,2018,Wesley Matthews,21.36430779130059,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.333333333333333
Cheick_Diallo_2018,F,Cheick-Diallo,219,6-8,22.0,64.0,1.0,14.0,0.62,0.0,0.25,0.1,0.8,0.746,1.0,1.2,5.2,0.5,0.5,0.5,0.8,6.0,16.0,0.644,2018,Cheick Diallo,1.7048770647989082,1.7292165434854314,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Wayne_Ellington_2018,G,Wayne-Ellington,207,6-4,31.0,53.0,38.0,24.5,0.403,2.6,0.371,7.0,0.7,0.796,0.9,0.3,2.0,1.4,1.0,0.1,0.8,10.3,17.2,0.569,2018,Wayne Ellington,9.548801749933737,8.239985339930366,1339000.0,1446000.0,101869000.0,109140000.0,6.333333333333333
James_Ennis_2018,F,James-Ennis,215,6-6,28.0,58.0,27.0,21.2,0.469,0.9,0.353,2.7,1.0,0.716,1.4,1.0,3.1,0.7,0.7,0.4,0.6,6.7,12.7,0.59,2018,James Ennis,1.789256258626275,1.9393495596298334,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Rodney_Hood_2018,G-F,Rodney-Hood,208,6-8,26.0,72.0,49.0,26.3,0.435,1.2,0.356,3.3,1.9,0.884,2.2,0.3,2.2,1.8,0.8,0.2,0.8,11.2,18.1,0.545,2018,Rodney Hood,3.832383936408525,5.889529521715229,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Trevor_Ariza_2018,F,Trevor-Ariza,215,6-8,33.0,69.0,69.0,34.0,0.399,2.1,0.334,6.3,1.9,0.793,2.4,0.7,5.4,3.7,1.3,0.3,1.5,12.5,16.6,0.534,2018,Trevor Ariza,16.552729485908372,12.565977643393806,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Mike_Muscala_2018,F-C,Mike-Muscala,240,6-10,27.0,64.0,10.0,20.4,0.402,1.4,0.348,4.0,1.1,0.824,1.3,0.9,3.8,1.2,0.3,0.6,0.8,7.0,14.3,0.564,2018,Mike Muscala,5.517576495302791,2.0894481025838374,1339000.0,1446000.0,101869000.0,109140000.0,6.833333333333333
DeMarcus_Cousins_2018,C-F,DeMarcus-Cousins,270,6-10,28.0,30.0,30.0,25.7,0.48,0.9,0.274,3.2,3.5,0.736,4.8,1.4,8.2,3.6,1.3,1.5,2.4,16.3,28.1,0.562,2018,DeMarcus Cousins,5.889461151086199,3.6049935862195346,1339000.0,1446000.0,101869000.0,109140000.0,6.833333333333333
Seth_Curry_2018,G,Seth-Curry,185,6-2,28.0,74.0,2.0,18.9,0.456,1.5,0.45,3.4,0.6,0.846,0.7,0.4,1.6,0.9,0.5,0.2,0.8,7.9,16.6,0.595,2018,Seth Curry,3.08432526087426,7.685207726956203,1339000.0,1446000.0,101869000.0,109140000.0,6.166666666666667
Danuel_House_2018,G,Danuel-House,220,6-6,25.0,39.0,13.0,25.1,0.468,1.9,0.416,4.6,1.4,0.789,1.8,0.6,3.6,1.0,0.5,0.3,0.9,9.4,14.1,0.646,2018,Danuel House,0.2734808860202809,3.646193512919186,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Kyle_Korver_2018,G-F,Kyle-Korver,212,6-7,37.0,70.0,0.0,19.1,0.416,2.0,0.397,5.0,0.9,0.822,1.0,0.1,2.3,1.2,0.4,0.2,0.8,8.6,18.5,0.582,2018,Kyle Korver,8.34257566089782,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
Kelly_Oubre_2018,F,Kelly-Oubre,203,6-7,23.0,69.0,19.0,28.0,0.445,1.6,0.32,4.9,2.7,0.775,3.5,1.0,4.7,1.2,1.2,0.9,1.5,15.2,23.2,0.551,2018,Kelly Oubre,3.540772294024679,16.093721367051494,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
Garrett_Temple_2018,G,Garrett-Temple,195,6-5,32.0,75.0,55.0,27.2,0.422,1.2,0.341,3.5,1.1,0.748,1.4,0.4,2.9,1.4,1.0,0.4,0.9,7.8,13.2,0.543,2018,Garrett Temple,8.828122392484465,4.910001264431006,1339000.0,1446000.0,101869000.0,109140000.0,6.416666666666667
Tyson_Chandler_2018,C,Tyson-Chandler,235,7-0,36.0,55.0,6.0,15.9,0.616,0.0,0.0,0.0,0.9,0.586,1.6,1.7,5.6,0.7,0.4,0.4,0.8,3.1,8.5,0.63,2018,Tyson Chandler,14.991255337737684,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,7.0
Justin_Holiday_2018,F,Justin-Holiday,180,6-6,29.0,82.0,77.0,31.8,0.386,2.0,0.348,5.7,1.2,0.896,1.3,0.6,3.9,1.8,1.5,0.4,1.3,10.5,15.7,0.52,2018,Justin Holiday,4.965818845772511,4.910001264431006,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Vince_Carter_2018,G-F,Vince-Carter,220,6-6,42.0,76.0,9.0,17.5,0.419,1.6,0.389,4.2,0.6,0.712,0.9,0.4,2.6,1.1,0.6,0.4,0.6,7.4,16.7,0.565,2018,Vince Carter,2.6416909287221824,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Rodney_McGruder_2018,G,Rodney-McGruder,205,6-4,27.0,66.0,45.0,23.5,0.403,1.2,0.351,3.4,0.8,0.722,1.1,0.9,3.6,1.7,0.5,0.2,1.0,7.6,15.4,0.51,2018,Rodney McGruder,1.7048770647989082,4.95191497986073,1339000.0,1446000.0,101869000.0,109140000.0,6.333333333333333
Quinn_Cook_2018,G,Quinn-Cook,180,6-1,25.0,74.0,10.0,14.3,0.465,1.1,0.405,2.7,0.3,0.769,0.4,0.3,2.1,1.6,0.3,0.0,0.7,6.9,20.2,0.565,2018,Quinn Cook,1.7048770647989082,3.0899945024738864,1339000.0,1446000.0,101869000.0,109140000.0,6.083333333333333
Jared_Dudley_2018,F-G,Jared-Dudley,237,6-6,33.0,59.0,25.0,20.7,0.423,0.9,0.351,2.6,0.5,0.696,0.8,0.6,2.6,1.4,0.6,0.3,0.7,4.9,10.4,0.554,2018,Jared Dudley,10.51650080004712,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Frank_Kaminsky_2018,F-C,Frank-Kaminsky,240,7-0,25.0,47.0,0.0,16.1,0.463,1.1,0.36,3.0,1.7,0.738,2.3,0.8,3.5,1.3,0.3,0.3,0.9,8.6,22.1,0.587,2018,Frank Kaminsky,4.003379149574453,4.910001264431006,1339000.0,1446000.0,101869000.0,109140000.0,7.0
Darius_Miller_2018,F,Darius-Miller,225,6-6,28.0,69.0,15.0,25.5,0.39,1.9,0.365,5.3,0.8,0.789,1.0,0.2,1.9,2.1,0.6,0.3,0.9,8.2,13.4,0.55,2018,Darius Miller,2.4332512344285306,7.467486714311893,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Markieff_Morris_2018,F,Markieff-Morris,245,6-9,29.0,58.0,16.0,21.9,0.421,1.2,0.335,3.5,1.2,0.772,1.6,1.1,4.6,1.4,0.6,0.4,0.9,9.4,19.1,0.521,2018,Markieff Morris,10.122870271780425,2.3276794687374016,1339000.0,1446000.0,101869000.0,109140000.0,6.75
Bobby_Portis_2018,F,Bobby-Portis,250,6-10,23.0,50.0,28.0,26.0,0.444,1.5,0.393,3.8,1.5,0.794,1.9,2.2,8.1,1.4,0.7,0.4,1.5,14.2,24.6,0.529,2018,Bobby Portis,2.7525489721505068,15.449972512369433,1339000.0,1446000.0,101869000.0,109140000.0,6.833333333333333
Mike_Scott_2018,F,Mike-Scott,237,6-7,30.0,79.0,3.0,17.7,0.4,1.3,0.401,3.2,0.3,0.667,0.4,0.5,3.5,0.8,0.3,0.2,0.6,5.8,14.4,0.528,2018,Mike Scott,4.767737849591142,4.910001264431006,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
Alec_Burks_2018,G,Alec-Burks,214,6-6,27.0,64.0,24.0,21.5,0.405,1.0,0.363,2.6,1.8,0.823,2.2,0.5,3.7,2.0,0.6,0.3,1.0,8.8,19.0,0.523,2018,Alec Burks,12.730720800341615,2.3896410684991753,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Wilson_Chandler_2018,F,Wilson-Chandler,235,6-8,31.0,51.0,33.0,23.1,0.418,1.2,0.373,3.1,0.4,0.72,0.5,0.9,4.2,1.6,0.5,0.4,0.9,6.0,11.8,0.537,2018,Wilson Chandler,14.125616003573217,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Elfrid_Payton_2018,G,Elfrid-Payton,195,6-3,24.0,42.0,42.0,29.8,0.434,0.8,0.314,2.5,1.3,0.743,1.8,1.2,5.2,7.6,1.0,0.4,2.7,10.6,18.3,0.502,2018,Elfrid Payton,3.3105458971816746,8.239985339930366,1339000.0,1446000.0,101869000.0,109140000.0,6.25
Thabo_Sefolosha_2018,G-F,Thabo-Sefolosha,215,6-6,34.0,50.0,2.0,12.2,0.477,0.7,0.436,1.6,0.3,0.636,0.4,0.2,2.5,0.5,0.9,0.1,0.5,3.8,12.9,0.599,2018,Thabo Sefolosha,5.79345532006793,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Shaquille_Harrison_2018,G,Shaquille-Harrison,190,6-7,25.0,73.0,11.0,19.6,0.432,0.3,0.27,1.2,1.1,0.667,1.7,0.5,3.0,1.9,1.2,0.4,0.8,6.5,16.5,0.494,2018,Shaquille Harrison,1.4627437378790407,1.6691779503023638,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
Luke_Kornet_2018,F,Luke-Kornet,250,7-2,23.0,46.0,18.0,17.0,0.378,1.5,0.363,4.2,0.8,0.826,1.0,0.6,2.9,1.2,0.6,0.9,0.5,7.0,17.9,0.531,2018,Luke Kornet,1.7868781831567995,2.3174958768554155,1339000.0,1446000.0,101869000.0,109140000.0,7.166666666666667
Jabari_Parker_2018,F,Jabari-Parker,245,6-8,23.0,64.0,17.0,26.9,0.493,1.0,0.313,3.0,2.0,0.712,2.9,1.2,6.6,2.4,0.7,0.5,2.4,14.5,24.6,0.56,2018,Jabari Parker,22.070305981211163,6.694988088693421,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Rajon_Rondo_2018,G,Rajon-Rondo,180,6-1,32.0,46.0,29.0,29.8,0.405,1.1,0.359,3.1,0.5,0.639,0.8,0.7,5.3,8.0,1.2,0.2,2.8,9.2,17.4,0.473,2018,Rajon Rondo,9.931637691545022,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.083333333333333
Rondae_Hollis-Jefferson_2018,F,Rondae-Hollis-Jefferson,217,6-6,24.0,59.0,21.0,20.9,0.411,0.2,0.184,0.8,2.0,0.645,3.1,1.4,5.3,1.6,0.7,0.5,1.2,8.9,21.6,0.464,2018,Rondae Hollis-Jefferson,2.7260756401260444,2.574995418728239,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Trey_Lyles_2018,F,Trey-Lyles,234,6-9,23.0,64.0,2.0,17.5,0.418,0.8,0.255,3.1,1.3,0.698,1.8,0.7,3.8,1.4,0.5,0.4,1.1,8.5,23.4,0.5,2018,Trey Lyles,3.712500241349184,5.6649899212021255,1339000.0,1446000.0,101869000.0,109140000.0,6.75
Austin_Rivers_2018,G,Austin-Rivers,200,6-4,26.0,76.0,15.0,26.7,0.406,1.4,0.318,4.3,0.7,0.526,1.3,0.3,2.1,2.2,0.6,0.3,0.9,8.1,14.5,0.503,2018,Austin Rivers,14.517101298098538,2.239535315557999,1339000.0,1446000.0,101869000.0,109140000.0,6.333333333333333
Furkan_Korkmaz_2018,G,Furkan-Korkmaz,202,6-7,21.0,48.0,7.0,14.1,0.4,1.0,0.326,3.0,0.8,0.818,0.9,0.3,2.2,1.1,0.6,0.0,0.5,5.8,17.9,0.528,2018,Furkan Korkmaz,1.9201166203653712,1.6691779503023638,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
Raul_Neto_2018,G,Raul-Neto,180,6-1,26.0,37.0,1.0,12.8,0.46,0.5,0.333,1.6,0.8,0.848,0.9,0.2,1.7,2.5,0.4,0.1,0.9,5.3,19.0,0.558,2018,Raul Neto,2.3173821280271723,1.7892561666666666,1339000.0,1446000.0,101869000.0,109140000.0,6.083333333333333
Patrick_Patterson_2018,F,Patrick-Patterson,235,6-8,29.0,63.0,5.0,13.7,0.374,0.7,0.336,2.2,0.3,0.633,0.5,0.7,2.3,0.5,0.3,0.2,0.3,3.6,12.0,0.493,2018,Patrick Patterson,6.015924004358539,2.4015365173355323,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Alex_Caruso_2018,G,Alex-Caruso,186,6-4,24.0,25.0,4.0,21.2,0.445,1.0,0.48,2.0,2.0,0.797,2.6,0.8,2.7,3.1,1.0,0.4,1.7,9.2,19.0,0.569,2018,Alex Caruso,0.08524655685242812,2.8324949606010628,1339000.0,1446000.0,101869000.0,109140000.0,6.333333333333333
Kyle_O'Quinn_2018,F-C,Kyle-O'Quinn,250,6-9,28.0,45.0,3.0,8.2,0.507,0.0,0.083,0.3,0.4,0.81,0.5,0.6,2.6,1.2,0.2,0.6,0.7,3.5,20.8,0.537,2018,Kyle O'Quinn,4.909539565520423,2.2395435555433387,1339000.0,1446000.0,101869000.0,109140000.0,6.75
Michael_Carter-Williams_2018,G,Michael-Carter-Williams,190,6-5,27.0,28.0,1.0,13.3,0.374,0.4,0.263,1.4,1.1,0.604,1.9,0.7,2.5,2.5,0.7,0.5,0.7,4.8,19.4,0.458,2018,Michael Carter-Williams,1.6200509472754223,2.0894481025838374,1339000.0,1446000.0,101869000.0,109140000.0,6.416666666666667
Emmanuel_Mudiay_2018,G,Emmanuel-Mudiay,200,6-3,22.0,59.0,42.0,27.2,0.446,1.2,0.329,3.6,2.4,0.774,3.2,0.6,3.3,3.9,0.7,0.3,2.4,14.8,25.6,0.531,2018,Emmanuel Mudiay,4.739023277994288,1.7892561666666666,1339000.0,1446000.0,101869000.0,109140000.0,6.25
Dwight_Howard_2018,C,Dwight-Howard,265,6-10,33.0,9.0,9.0,25.6,0.623,0.0,0.0,0.0,3.2,0.604,5.3,2.7,9.2,0.4,0.8,0.4,1.8,12.8,19.6,0.638,2018,Dwight Howard,26.767667142604715,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.833333333333333
Stanley_Johnson_2018,F,Stanley-Johnson,242,6-6,22.0,66.0,7.0,18.3,0.389,0.9,0.288,3.3,0.8,0.781,1.0,0.5,3.3,1.3,0.9,0.2,1.2,6.9,19.4,0.485,2018,Stanley Johnson,4.348292787933523,3.731683360820964,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Patrick_McCaw_2018,G,Patrick-McCaw,181,6-7,23.0,29.0,1.0,13.7,0.413,0.3,0.321,1.0,0.4,0.867,0.5,0.2,1.7,1.0,0.8,0.1,0.6,2.6,9.4,0.532,2018,Patrick McCaw,1.0639035138854804,4.119992669965183,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
JaKarr_Sampson_2018,G-F,JaKarr-Sampson,214,6-7,25.0,4.0,0.0,31.8,0.537,1.3,0.357,3.5,4.3,0.81,5.3,1.3,8.0,1.0,1.0,0.8,1.0,20.0,23.1,0.633,2018,JaKarr Sampson,0.09430310691181812,1.7892561666666666,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
Carmelo_Anthony_2018,F,Carmelo-Anthony,238,6-7,34.0,10.0,2.0,29.4,0.405,2.1,0.328,6.4,1.5,0.682,2.2,0.9,5.4,0.5,0.4,0.7,0.8,13.4,20.5,0.513,2018,Carmelo Anthony,2.6416909287221824,2.2237959135605645,1339000.0,1446000.0,101869000.0,109140000.0,6.583333333333333
Avery_Bradley_2018,G,Avery-Bradley,180,6-3,28.0,63.0,63.0,30.2,0.408,1.4,0.351,3.9,0.7,0.86,0.8,0.7,2.8,2.4,0.7,0.3,1.4,9.9,16.2,0.496,2018,Avery Bradley,13.242183588726698,4.910001264431006,1339000.0,1446000.0,101869000.0,109140000.0,6.25
Ben_McLemore_2018,G,Ben-McLemore,195,6-3,25.0,19.0,0.0,8.3,0.391,0.9,0.415,2.2,0.4,0.667,0.6,0.2,0.9,0.2,0.3,0.2,0.3,3.9,19.4,0.541,2018,Ben McLemore,6.025193532870648,2.0894481025838374,1339000.0,1446000.0,101869000.0,109140000.0,6.25
Edmond_Sumner_2018,G,Edmond-Sumner,196,6-4,23.0,23.0,2.0,9.1,0.344,0.3,0.259,1.2,0.7,0.625,1.0,0.4,1.0,0.4,0.5,0.2,0.4,2.9,17.6,0.443,2018,Edmond Sumner,0.4963545604256447,2.0599963349825914,1339000.0,1446000.0,101869000.0,109140000.0,6.333333333333333
Udonis_Haslem_2018,F-C,Udonis-Haslem,235,6-8,38.0,10.0,1.0,7.4,0.333,0.0,0.0,1.2,0.3,0.75,0.4,0.3,2.7,0.2,0.0,0.0,0.3,2.5,21.9,0.36,2018,Udonis Haslem,2.6416909287221824,2.6416908900678027,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
Mario_Hezonja_2018,F-G,Mario-Hezonja,220,6-8,23.0,58.0,24.0,20.8,0.412,0.7,0.276,2.6,1.5,0.763,2.0,0.5,4.1,1.5,1.0,0.1,1.5,8.8,21.3,0.497,2018,Mario Hezonja,7.172849443893628,1.7892561666666666,1339000.0,1446000.0,101869000.0,109140000.0,6.666666666666667
JR_Smith_2018,G-F,JR-Smith,225,6-6,33.0,11.0,4.0,20.2,0.342,1.1,0.308,3.5,0.7,0.8,0.9,0.0,1.6,1.9,1.0,0.3,1.0,6.7,18.6,0.444,2018,JR Smith,16.243745202171418,1.798860899578523,1339000.0,1446000.0,101869000.0,109140000.0,6.5
Anthony_Davis_2019,F-C,Anthony-Davis,253,6-10,26.0,62.0,62.0,34.4,0.503,1.2,0.33,3.5,7.2,0.846,8.5,2.3,9.3,3.2,1.5,2.3,2.5,26.1,29.3,0.61,2019,Anthony Davis,27.905759921806855,33.7242,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Hassan_Whiteside_2019,C,Hassan-Whiteside,265,7-0,30.0,67.0,61.0,30.0,0.621,0.1,0.571,0.1,2.4,0.686,3.6,3.9,13.5,1.2,0.4,2.9,1.8,15.5,19.6,0.644,2019,Hassan Whiteside,27.905758891808684,2.3896410684991753,1446000.0,1446000.0,109140000.0,109140000.0,7.0
Montrezl_Harrell_2019,F-C,Montrezl-Harrell,240,6-7,26.0,63.0,2.0,27.8,0.58,0.0,0.0,0.3,3.7,0.658,5.6,2.6,7.1,1.7,0.6,1.1,1.7,18.6,25.7,0.607,2019,Montrezl Harrell,6.179989004947773,9.535723034634415,1446000.0,1446000.0,109140000.0,109140000.0,6.583333333333333
